date,department,prescriptions_dispensed,pharmacy_revenue,revenue_per_prescription,revenue_per_user,avg_dispensing_time,turnaround_time,top_drug_name,top_drug_volume,top_drug_cost,high_cost_drug_name,high_cost_drug_utilization,high_cost_drug_cost,dispensing_errors,near_miss_events,medication_alerts,patient_satisfaction_score
30-Oct-2025,Orthopedics,28,8904,318,404.7272727,11.5,41.5,Diclofenac,8,1072,Calcium,0,0,0,0,0,3.44
30-Oct-2025,Cardiology,136,106352,782,1865.824561,6.5,18.5,Clopidogrel,28,4256,Aspirin,4,6096,0,0,0,4.04
30-Oct-2025,Pulmonology,110,47520,432,950.4,17.1,34.1,Montelukast,28,3668,Montelukast,4,2916,0,0,0,4.8
31-Oct-2025,General Medicine,156,92040,590,958.75,6,21,Paracetamol,36,1764,Amoxicillin,0,0,0,0,0,4.18
31-Oct-2025,General Surgery,57,43491,763,966.4666667,13.7,39.7,Pantoprazole,15,2445,Diclofenac,3,3864,0,0,0,4.24
31-Oct-2025,Nephrology,80,64960,812,1181.090909,5.9,23.9,Erythropoietin,11,660,Furosemide,1,1815,0,0,0,4.2
31-Oct-2025,Neurology,81,49815,615,1383.75,16.5,22.5,Levetiracetam,19,2413,Sodium Valproate,6,11754,0,0,0,4.63
31-Oct-2025,Gynecology & OBG,69,26979,391,691.7692308,19.2,26.2,Metronidazole,16,1248,Metronidazole,1,925,0,0,0,4.08
31-Oct-2025,Pediatrics,143,37466,262,462.5432099,15.2,36.2,Paracetamol Syrup,38,3420,Salbutamol,4,5832,0,0,1,4.03
31-Oct-2025,Orthopedics,39,26949,691,962.4642857,14.6,42.6,Calcium,10,1480,Paracetamol,3,1734,0,0,0,3.28
31-Oct-2025,Cardiology,384,283392,738,1574.4,17,35,Aspirin,107,2782,Clopidogrel,10,10310,0,0,0,3.84
31-Oct-2025,Pulmonology,90,48870,543,1221.75,7.2,19.2,Salbutamol Inhaler,19,3800,Azithromycin,5,9785,0,0,0,3.4
1-Nov-2025,General Medicine,189,130788,692,1054.741935,19.5,40.5,Amlodipine,40,7920,Paracetamol,2,2840,0,0,1,3.91
1-Nov-2025,General Surgery,78,48594,623,1429.235294,7.1,30.1,Pantoprazole,14,2086,Ceftriaxone,7,6160,0,0,0,4.6
1-Nov-2025,Nephrology,135,110835,821,1847.25,12.5,36.5,Sevelamer,13,2574,Sevelamer,7,10185,0,0,1,3.82
1-Nov-2025,Neurology,149,88953,597,1482.55,9.7,27.7,Aspirin,20,1560,Clopidogrel,10,15450,0,0,0,3.21
1-Nov-2025,Gynecology & OBG,156,50700,325,667.1052632,19.3,47.3,Calcium,19,3268,Calcium,10,6490,0,0,1,4.39
1-Nov-2025,Pediatrics,236,142780,605,1274.821429,9.4,39.4,Salbutamol,69,6003,Paracetamol Syrup,3,5340,0,0,1,3.97
1-Nov-2025,Orthopedics,138,64170,465,1069.5,8.4,38.4,Calcium,26,3926,Diclofenac,9,16740,0,0,1,4.2
1-Nov-2025,Cardiology,153,102510,670,1366.8,15.4,32.4,Amiodarone,24,2304,Amiodarone,11,11583,0,0,0,3.74
1-Nov-2025,Pulmonology,39,18681,479,622.7,11.7,32.7,Montelukast,9,1107,Montelukast,0,0,0,0,0,4.07
2-Nov-2025,General Medicine,80,53280,666,918.6206897,15.1,25.1,Metformin,20,2400,Paracetamol,5,5175,0,0,0,3.98
2-Nov-2025,General Surgery,12,8028,669,1003.5,8.1,19.1,Diclofenac,2,322,Ceftriaxone,1,1778,0,0,0,3.92
2-Nov-2025,Nephrology,59,51802,878,1177.318182,11.2,18.2,Erythropoietin,8,1384,Tacrolimus,4,7228,0,0,0,4.28
2-Nov-2025,Neurology,51,10914,214,389.7857143,5.4,25.4,Clopidogrel,12,684,Aspirin,2,3760,0,0,0,4.23
2-Nov-2025,Gynecology & OBG,56,13272,237,414.75,15,37,Oxytocin,13,2197,Oxytocin,5,5935,0,0,0,3.53
2-Nov-2025,Pediatrics,120,46680,389,933.6,18.4,24.4,Salbutamol,25,3250,Salbutamol,11,8855,0,0,0,4.2
2-Nov-2025,Orthopedics,89,31417,353,532.4915254,6.3,18.3,Vitamin D3,20,2300,Paracetamol,4,4812,0,0,0,4.09
2-Nov-2025,Cardiology,218,231298,1061,2598.853933,6.6,18.6,Amiodarone,46,7038,Atorvastatin,3,3069,0,0,2,4.71
2-Nov-2025,Pulmonology,33,15081,457,793.7368421,14.6,21.6,Azithromycin,4,564,Budesonide,1,1496,0,0,0,3.78
3-Nov-2025,General Medicine,112,32256,288,435.8918919,16.5,43.5,Amlodipine,16,2704,Amlodipine,4,6000,0,0,1,4.55
3-Nov-2025,General Surgery,182,146692,806,1666.954545,8.1,27.1,Ceftriaxone,43,3999,Ceftriaxone,1,938,0,0,0,4.52
3-Nov-2025,Nephrology,146,167316,1146,2614.3125,10,39,Furosemide,41,2378,Sevelamer,8,9808,0,0,0,3.96
3-Nov-2025,Neurology,128,79872,624,868.173913,10.2,21.2,Clopidogrel,15,510,Clopidogrel,10,8880,0,0,0,3.73
3-Nov-2025,Gynecology & OBG,103,39964,388,655.147541,9.5,24.5,Iron-Folic Acid,30,1530,Iron-Folic Acid,7,12110,0,0,1,4.27
3-Nov-2025,Pediatrics,161,61019,379,544.8125,6.3,27.3,Amoxicillin Syrup,38,1330,Paracetamol Syrup,8,6672,0,0,1,3.87
3-Nov-2025,Orthopedics,128,82944,648,1481.142857,8.7,30.7,Paracetamol,38,7562,Paracetamol,7,4690,0,0,0,4.44
3-Nov-2025,Cardiology,377,540618,1434,2938.141304,11.5,38.5,Clopidogrel,63,11403,Clopidogrel,27,15660,0,1,3,3.63
3-Nov-2025,Pulmonology,40,39040,976,1952,11.4,32.4,Montelukast,12,2328,Budesonide,1,1108,0,0,0,4.78
4-Nov-2025,General Medicine,252,139608,554,1163.4,5.5,28.5,Paracetamol,45,6120,Amoxicillin,2,2830,0,0,0,4.47
4-Nov-2025,General Surgery,60,50100,835,1789.285714,18.7,33.7,Tramadol,11,275,Ceftriaxone,0,0,0,0,0,3.73
4-Nov-2025,Nephrology,93,105276,1132,1949.555556,6.2,32.2,Sevelamer,18,3078,Sevelamer,2,1706,0,0,0,3.61
4-Nov-2025,Neurology,55,29865,543,1194.6,15.7,31.7,Clopidogrel,16,2352,Clopidogrel,5,7905,0,0,0,4.37
4-Nov-2025,Gynecology & OBG,107,58850,550,1131.730769,16.9,28.9,Iron-Folic Acid,24,696,Oxytocin,1,1586,0,0,1,4.3
4-Nov-2025,Pediatrics,272,142528,524,1187.733333,19.9,39.9,Paracetamol Syrup,78,2964,Amoxicillin Syrup,23,37306,0,0,2,4.69
4-Nov-2025,Orthopedics,137,70829,517,1142.403226,9.5,30.5,Diclofenac,37,2775,Diclofenac,11,12265,0,0,1,4.28
4-Nov-2025,Cardiology,250,159500,638,1022.435897,12.1,19.1,Clopidogrel,48,3696,Amiodarone,7,10367,0,0,1,3.87
4-Nov-2025,Pulmonology,178,152012,854,1788.376471,19,38,Budesonide,47,5875,Salbutamol Inhaler,2,1562,0,0,0,4.71
5-Nov-2025,General Medicine,125,30125,241,346.2643678,10.3,31.3,Paracetamol,27,5022,Metformin,0,0,0,0,1,4.75
5-Nov-2025,General Surgery,106,72610,685,1008.472222,11.3,30.3,Pantoprazole,25,2175,Pantoprazole,6,4326,0,0,0,3.88
5-Nov-2025,Nephrology,144,104256,724,1533.176471,14.9,39.9,Furosemide,43,2150,Sevelamer,8,10776,0,0,0,3.62
5-Nov-2025,Neurology,78,16848,216,300.8571429,15.9,25.9,Aspirin,15,2895,Clopidogrel,0,0,0,0,0,4.24
5-Nov-2025,Gynecology & OBG,123,58425,475,973.75,15.3,25.3,Metronidazole,32,2624,Calcium,4,7312,0,0,0,4.48
5-Nov-2025,Pediatrics,216,140832,652,1035.529412,16,31,Paracetamol Syrup,63,3276,Paracetamol Syrup,7,13230,0,0,1,4.01
5-Nov-2025,Orthopedics,63,39123,621,1397.25,5.1,10.1,Vitamin D3,18,3564,Paracetamol,2,1240,0,0,0,4.66
5-Nov-2025,Cardiology,129,93009,721,1033.433333,13.3,37.3,Aspirin,21,840,Aspirin,9,7146,0,0,1,3.93
5-Nov-2025,Pulmonology,135,95580,708,1062,13,24,Montelukast,39,4719,Montelukast,11,21736,0,0,0,4.72
6-Nov-2025,General Medicine,352,182336,518,1072.564706,17.3,35.3,Amoxicillin,88,8360,Amoxicillin,18,21276,0,1,1,3.41
6-Nov-2025,General Surgery,108,103032,954,1981.384615,19.7,42.7,Pantoprazole,21,2205,Ceftriaxone,3,4764,0,0,0,4.64
6-Nov-2025,Nephrology,112,78624,702,1638,8.5,13.5,Furosemide,15,2340,Sevelamer,7,12614,0,0,1,4.66
6-Nov-2025,Neurology,136,43656,321,765.8947368,13.8,24.8,Clopidogrel,29,1798,Levetiracetam,1,1447,0,0,0,4.49
6-Nov-2025,Gynecology & OBG,126,78372,622,1306.2,18,44,Oxytocin,18,2358,Oxytocin,11,5676,0,0,0,4.7
6-Nov-2025,Pediatrics,174,50112,288,696,15.5,36.5,Paracetamol Syrup,41,5945,Paracetamol Syrup,13,8515,0,0,0,4.2
6-Nov-2025,Orthopedics,48,30672,639,1394.181818,17,23,Diclofenac,10,1260,Vitamin D3,2,1320,0,0,0,4.87
6-Nov-2025,Cardiology,215,177805,827,2043.735632,5.1,13.1,Amiodarone,21,672,Atorvastatin,6,10740,0,0,2,4.27
6-Nov-2025,Pulmonology,30,21870,729,874.8,11.5,30.5,Montelukast,3,135,Montelukast,0,0,0,0,0,4.42
7-Nov-2025,General Medicine,135,52380,388,582,7.5,22.5,Paracetamol,40,7000,Paracetamol,7,8666,0,0,0,4.18
7-Nov-2025,General Surgery,87,65076,748,1084.6,16.9,37.9,Ceftriaxone,20,3040,Diclofenac,2,1734,0,0,0,4.73
7-Nov-2025,Nephrology,80,109200,1365,2730,10.9,16.9,Sevelamer,9,513,Sevelamer,0,0,0,0,0,4.11
7-Nov-2025,Neurology,114,29526,259,410.0833333,7.5,24.5,Levetiracetam,22,1628,Clopidogrel,8,14512,0,0,0,3.55
7-Nov-2025,Gynecology & OBG,93,40920,440,568.3333333,7.7,17.7,Oxytocin,13,1274,Iron-Folic Acid,9,5670,0,0,0,4.01
7-Nov-2025,Pediatrics,107,46866,438,822.2105263,7.2,18.2,Paracetamol Syrup,18,2304,Salbutamol,7,11200,0,0,1,3.87
7-Nov-2025,Orthopedics,54,14742,273,387.9473684,10.5,35.5,Calcium,15,1530,Calcium,1,1307,0,0,0,4.67
7-Nov-2025,Cardiology,207,185886,898,1408.227273,19.2,48.2,Clopidogrel,42,5460,Clopidogrel,7,4669,0,0,2,3.97
7-Nov-2025,Pulmonology,56,54992,982,1964,10.4,29.4,Salbutamol Inhaler,9,1314,Salbutamol Inhaler,2,2490,0,0,0,3.49
8-Nov-2025,General Medicine,164,63304,386,608.6923077,16.4,43.4,Amlodipine,41,7257,Paracetamol,4,3728,0,0,1,3.43
8-Nov-2025,General Surgery,42,26502,631,883.4,15.2,44.2,Diclofenac,11,220,Tramadol,1,1536,0,0,0,3.65
8-Nov-2025,Nephrology,84,121968,1452,3127.384615,8.4,32.4,Erythropoietin,13,390,Erythropoietin,3,5565,0,0,0,3.83
8-Nov-2025,Neurology,90,61020,678,1017,7,32,Sodium Valproate,12,1116,Aspirin,2,1480,0,0,0,4.23
8-Nov-2025,Gynecology & OBG,100,25900,259,404.6875,6,26,Iron-Folic Acid,21,2667,Oxytocin,4,3476,0,0,0,4.12
8-Nov-2025,Pediatrics,265,58830,222,507.1551724,5.3,33.3,Amoxicillin Syrup,73,10731,ORS,15,16515,0,0,2,4.32
8-Nov-2025,Orthopedics,116,59856,516,1273.531915,18.1,34.1,Diclofenac,12,276,Calcium,5,4655,0,0,0,3.97
8-Nov-2025,Cardiology,330,303270,919,2229.926471,16.9,31.9,Amiodarone,65,6435,Atorvastatin,16,31248,0,0,0,4.38
8-Nov-2025,Pulmonology,206,148526,721,1650.288889,17.3,45.3,Montelukast,50,4250,Montelukast,11,18040,0,0,0,3.53
9-Nov-2025,General Medicine,119,69258,582,1473.574468,5.6,29.6,Amoxicillin,11,1353,Metformin,2,3282,0,0,1,4.82
9-Nov-2025,General Surgery,54,50814,941,2032.56,10.3,25.3,Pantoprazole,7,714,Ceftriaxone,4,2044,0,0,0,4.34
9-Nov-2025,Nephrology,99,143352,1448,3496.390244,13.2,30.2,Erythropoietin,12,528,Sevelamer,5,6155,0,0,0,3.26
9-Nov-2025,Neurology,44,9416,214,428,7.3,27.3,Sodium Valproate,10,1540,Sodium Valproate,0,0,0,0,0,4.29
9-Nov-2025,Gynecology & OBG,44,23364,531,1168.2,7.1,29.1,Metronidazole,7,1008,Iron-Folic Acid,1,1316,0,0,0,3.85
9-Nov-2025,Pediatrics,98,41650,425,968.6046512,14,34,Salbutamol,15,1920,Salbutamol,8,13864,0,0,0,4.13
9-Nov-2025,Orthopedics,30,7740,258,595.3846154,18.1,39.1,Vitamin D3,4,400,Diclofenac,0,0,0,0,0,4.43
9-Nov-2025,Cardiology,80,110640,1383,1907.586207,5.1,33.1,Clopidogrel,11,1518,Amiodarone,8,4168,0,0,0,3.68
9-Nov-2025,Pulmonology,28,14056,502,638.9090909,16.2,38.2,Azithromycin,3,72,Azithromycin,2,1276,0,0,0,4.67
10-Nov-2025,General Medicine,360,132840,369,763.4482759,8,18,Metformin,108,11556,Amlodipine,19,14136,0,1,2,4.16
10-Nov-2025,General Surgery,92,41216,448,936.7272727,13.9,33.9,Tramadol,26,3406,Pantoprazole,4,3752,0,0,0,4.65
10-Nov-2025,Nephrology,72,50760,705,1492.941176,19.4,41.4,Erythropoietin,15,2130,Furosemide,2,2082,0,0,0,4.49
10-Nov-2025,Neurology,54,19440,360,571.7647059,9.7,24.7,Aspirin,5,565,Sodium Valproate,1,719,0,0,0,3.6
10-Nov-2025,Gynecology & OBG,64,38400,600,1280,9.8,23.8,Metronidazole,18,3024,Iron-Folic Acid,4,4568,0,0,0,4.18
10-Nov-2025,Pediatrics,157,46943,299,378.5725806,10.2,22.2,ORS,19,2489,ORS,10,10040,0,0,1,3.33
10-Nov-2025,Orthopedics,83,26643,321,467.4210526,5.5,21.5,Diclofenac,14,364,Paracetamol,1,1608,0,0,0,4.35
10-Nov-2025,Cardiology,292,276524,947,1947.352113,14.4,25.4,Amiodarone,56,4704,Aspirin,19,30191,0,0,2,4.24
10-Nov-2025,Pulmonology,89,58117,653,842.2753623,13.9,42.9,Salbutamol Inhaler,26,3718,Budesonide,0,0,0,0,0,4.46
11-Nov-2025,General Medicine,106,48972,462,1166,15.8,27.8,Metformin,12,396,Amlodipine,4,7736,0,0,1,4.12
11-Nov-2025,General Surgery,128,56192,439,936.5333333,15.8,24.8,Tramadol,19,2603,Pantoprazole,8,8416,0,0,0,3.84
11-Nov-2025,Nephrology,35,31430,898,1257.2,18.9,45.9,Sevelamer,8,1440,Tacrolimus,1,532,0,0,0,3.83
11-Nov-2025,Neurology,127,70612,556,1283.854545,8,33,Clopidogrel,35,1470,Sodium Valproate,8,6024,0,0,0,3.68
11-Nov-2025,Gynecology & OBG,100,65900,659,1372.916667,10.6,21.6,Oxytocin,18,1170,Oxytocin,4,2332,0,0,1,4.43
11-Nov-2025,Pediatrics,153,41004,268,546.72,17.7,27.7,Paracetamol Syrup,35,4375,Amoxicillin Syrup,5,3415,0,0,1,3.72
11-Nov-2025,Orthopedics,110,62920,572,1338.723404,13.6,43.6,Diclofenac,25,4650,Diclofenac,11,9306,0,0,0,4.11
11-Nov-2025,Cardiology,153,164016,1072,2603.428571,11.8,38.8,Clopidogrel,33,6204,Amiodarone,15,10740,0,0,0,3.34
11-Nov-2025,Pulmonology,44,20504,466,640.75,17.5,36.5,Salbutamol Inhaler,8,472,Azithromycin,2,2066,0,0,0,3.36
12-Nov-2025,General Medicine,136,78200,575,1184.848485,14.2,21.2,Metformin,16,2704,Metformin,3,5460,0,0,0,3.52
12-Nov-2025,General Surgery,94,58374,621,912.09375,10.1,27.1,Tramadol,22,2156,Tramadol,1,996,0,0,0,4.61
12-Nov-2025,Nephrology,60,65040,1084,2710,6.7,14.7,Erythropoietin,16,2272,Sevelamer,6,10938,0,0,0,3.78
12-Nov-2025,Neurology,88,35288,401,504.1142857,13.2,40.2,Aspirin,9,414,Aspirin,6,10440,0,0,0,3.75
12-Nov-2025,Gynecology & OBG,115,23460,204,293.25,17,30,Calcium,14,1050,Calcium,0,0,0,0,0,4.26
12-Nov-2025,Pediatrics,235,134655,573,1160.818966,5.6,28.6,Amoxicillin Syrup,26,1326,ORS,8,6432,0,0,2,3.95
12-Nov-2025,Orthopedics,138,28566,207,476.1,8,16,Vitamin D3,31,2170,Vitamin D3,4,3544,0,0,1,4.51
12-Nov-2025,Cardiology,141,158766,1126,1671.221053,9.1,33.1,Amiodarone,28,5208,Clopidogrel,2,3072,0,0,0,3.73
12-Nov-2025,Pulmonology,32,28384,887,1351.619048,7.9,12.9,Montelukast,9,270,Montelukast,0,0,0,0,0,4.07
13-Nov-2025,General Medicine,272,95200,350,528.8888889,12.8,33.8,Amoxicillin,30,5460,Paracetamol,22,34848,0,0,2,4.32
13-Nov-2025,General Surgery,41,28741,701,870.9393939,19,32,Diclofenac,4,648,Pantoprazole,2,3150,0,0,0,3.49
13-Nov-2025,Nephrology,79,106413,1347,1773.55,18,38,Furosemide,17,1020,Erythropoietin,2,1916,0,0,0,3.91
13-Nov-2025,Neurology,180,52740,293,586,14.6,40.6,Sodium Valproate,39,4251,Aspirin,10,8950,0,0,1,4.35
13-Nov-2025,Gynecology & OBG,36,14940,415,830,16.3,45.3,Calcium,3,375,Calcium,3,5829,0,0,0,4.09
13-Nov-2025,Pediatrics,84,36204,431,928.3076923,11.6,20.6,Amoxicillin Syrup,18,702,Paracetamol Syrup,8,8120,0,0,0,3.72
13-Nov-2025,Orthopedics,78,48048,616,1232,16.6,30.6,Diclofenac,10,700,Paracetamol,3,4848,0,0,0,3.72
13-Nov-2025,Cardiology,177,153282,866,1332.886957,6.1,31.1,Clopidogrel,38,5776,Amiodarone,8,12952,0,0,1,4.31
13-Nov-2025,Pulmonology,20,8140,407,542.6666667,16.1,39.1,Azithromycin,3,513,Budesonide,1,732,0,0,0,3.37
14-Nov-2025,General Medicine,142,57936,408,742.7692308,10.4,15.4,Metformin,31,4619,Paracetamol,10,16240,0,0,1,3.54
14-Nov-2025,General Surgery,88,59576,677,1567.789474,8.4,22.4,Pantoprazole,10,1950,Diclofenac,5,9090,0,0,0,3.5
14-Nov-2025,Nephrology,30,22020,734,1101,10,29,Erythropoietin,5,120,Tacrolimus,3,5343,0,0,0,3.53
14-Nov-2025,Neurology,103,50058,486,658.6578947,8.8,35.8,Levetiracetam,17,714,Levetiracetam,2,3106,0,0,0,4.51
14-Nov-2025,Gynecology & OBG,30,19200,640,960,10.8,15.8,Metronidazole,8,224,Calcium,1,1471,0,0,0,4
14-Nov-2025,Pediatrics,232,88160,380,568.7741935,5.3,32.3,Amoxicillin Syrup,59,1239,Amoxicillin Syrup,6,9084,0,0,1,3.85
14-Nov-2025,Orthopedics,114,46512,408,511.1208791,14.2,30.2,Paracetamol,22,748,Calcium,6,10842,0,0,0,3.9
14-Nov-2025,Cardiology,286,319462,1117,2662.183333,18,23,Amiodarone,80,14560,Amiodarone,12,12144,0,0,1,3.97
14-Nov-2025,Pulmonology,74,53798,727,1054.862745,14.4,43.4,Budesonide,19,1216,Montelukast,2,3362,0,0,0,4.06
15-Nov-2025,General Medicine,293,67683,231,347.0923077,5.4,21.4,Amoxicillin,85,14705,Amlodipine,9,14085,0,0,1,4.44
15-Nov-2025,General Surgery,28,21336,762,969.8181818,9,25,Pantoprazole,3,138,Ceftriaxone,1,761,0,0,0,4.15
15-Nov-2025,Nephrology,70,61530,879,1118.727273,8.5,27.5,Erythropoietin,7,1260,Sevelamer,1,887,0,0,0,4.49
15-Nov-2025,Neurology,66,17160,260,381.3333333,11.4,18.4,Clopidogrel,10,1850,Aspirin,6,4986,0,0,0,4.39
15-Nov-2025,Gynecology & OBG,45,22365,497,1118.25,8.4,31.4,Calcium,5,255,Calcium,4,5424,0,0,0,3.91
15-Nov-2025,Pediatrics,239,99424,416,946.8952381,6.5,35.5,Paracetamol Syrup,46,4508,Salbutamol,13,23309,0,0,2,4.23
15-Nov-2025,Orthopedics,24,14688,612,918,7.9,12.9,Vitamin D3,2,88,Paracetamol,2,3314,0,0,0,4.59
15-Nov-2025,Cardiology,162,176256,1088,1602.327273,15.9,43.9,Aspirin,31,5456,Clopidogrel,7,6076,0,0,0,4.57
15-Nov-2025,Pulmonology,77,44429,577,1269.4,13.9,25.9,Budesonide,20,2460,Azithromycin,2,1288,0,0,0,3.91
16-Nov-2025,General Medicine,148,32116,217,486.6060606,16.8,46.8,Amoxicillin,28,2856,Metformin,12,10752,0,0,1,4.89
16-Nov-2025,General Surgery,37,15133,409,630.5416667,8.6,29.6,Pantoprazole,8,1088,Tramadol,3,3867,0,0,0,4.77
16-Nov-2025,Nephrology,41,59450,1450,2050,13.3,39.3,Sevelamer,4,440,Tacrolimus,1,1816,0,0,0,3.66
16-Nov-2025,Neurology,34,14654,431,666.0909091,11.8,24.8,Sodium Valproate,6,444,Levetiracetam,2,3622,0,0,0,4.17
16-Nov-2025,Gynecology & OBG,22,10142,461,922,13.1,34.1,Oxytocin,2,48,Iron-Folic Acid,2,3224,0,0,0,3.69
16-Nov-2025,Pediatrics,56,11928,213,350.8235294,14.5,44.5,Paracetamol Syrup,14,1022,ORS,1,926,0,0,0,4.46
16-Nov-2025,Orthopedics,99,59004,596,1341,7.9,13.9,Vitamin D3,16,1184,Diclofenac,6,7932,0,0,0,4.39
16-Nov-2025,Cardiology,170,182410,1073,1940.531915,14.8,28.8,Atorvastatin,28,5012,Clopidogrel,4,4656,0,0,1,4.29
16-Nov-2025,Pulmonology,20,14980,749,1248.333333,11.3,27.3,Azithromycin,4,132,Budesonide,2,2828,0,0,0,4.58
17-Nov-2025,General Medicine,386,265568,688,1435.502703,14.5,28.5,Paracetamol,50,3600,Metformin,6,6252,0,0,0,3.62
17-Nov-2025,General Surgery,30,27000,900,1227.272727,17.3,42.3,Ceftriaxone,6,168,Diclofenac,3,2103,0,0,0,3.92
17-Nov-2025,Nephrology,82,99466,1213,1554.15625,8.2,20.2,Tacrolimus,22,3586,Erythropoietin,6,7020,0,0,0,4.05
17-Nov-2025,Neurology,109,56244,516,770.4657534,11.5,28.5,Aspirin,12,564,Sodium Valproate,1,606,0,0,1,4.02
17-Nov-2025,Gynecology & OBG,146,88476,606,1382.4375,18.6,29.6,Oxytocin,34,1632,Metronidazole,3,2244,0,0,0,3.87
17-Nov-2025,Pediatrics,95,37810,398,517.9452055,5.6,30.6,Amoxicillin Syrup,26,3640,ORS,5,9740,0,0,0,4.31
17-Nov-2025,Orthopedics,91,36127,397,821.0681818,17.8,22.8,Calcium,25,1225,Paracetamol,9,10305,0,0,0,3.84
17-Nov-2025,Cardiology,520,705640,1357,3041.551724,9.4,33.4,Amiodarone,114,18696,Atorvastatin,1,1856,1,1,5,4.41
17-Nov-2025,Pulmonology,44,17820,405,891,17.4,23.4,Budesonide,6,150,Salbutamol Inhaler,4,4784,0,0,0,4.05
18-Nov-2025,General Medicine,88,32472,369,738,13.1,25.1,Metformin,8,944,Amoxicillin,7,5285,0,0,0,3.75
18-Nov-2025,General Surgery,40,33720,843,1204.285714,14.8,25.8,Tramadol,11,1210,Tramadol,1,1008,0,0,0,3.87
18-Nov-2025,Nephrology,107,80571,753,1060.144737,10.8,30.8,Sevelamer,27,3645,Erythropoietin,4,5824,0,0,0,3.64
18-Nov-2025,Neurology,123,32718,266,545.3,17,44,Aspirin,25,1500,Sodium Valproate,3,3711,0,0,1,4.13
18-Nov-2025,Gynecology & OBG,163,111492,684,1393.65,19.4,44.4,Metronidazole,28,756,Metronidazole,16,15584,0,0,1,3.65
18-Nov-2025,Pediatrics,213,64539,303,391.1454545,14.3,44.3,ORS,27,1782,Amoxicillin Syrup,18,13122,0,0,2,4.3
18-Nov-2025,Orthopedics,69,33603,487,589.5263158,19.2,46.2,Paracetamol,13,1326,Calcium,6,8856,0,0,0,3.51
18-Nov-2025,Cardiology,121,78892,652,1143.362319,11,32,Clopidogrel,28,2100,Atorvastatin,4,7836,0,0,1,3.68
18-Nov-2025,Pulmonology,94,40796,434,755.4814815,16.8,46.8,Azithromycin,14,1960,Salbutamol Inhaler,9,6264,0,0,0,3.62
19-Nov-2025,General Medicine,340,83300,245,520.625,11.1,22.1,Paracetamol,42,2478,Paracetamol,9,13797,0,0,2,4.33
19-Nov-2025,General Surgery,58,42166,727,1109.631579,18.1,36.1,Diclofenac,5,325,Ceftriaxone,1,1904,0,0,0,3.98
19-Nov-2025,Nephrology,153,113526,742,1513.68,18.2,40.2,Sevelamer,25,4375,Furosemide,7,7098,0,0,0,4.28
19-Nov-2025,Neurology,63,40635,645,903,11.5,32.5,Levetiracetam,12,1164,Sodium Valproate,0,0,0,0,0,4.64
19-Nov-2025,Gynecology & OBG,159,72663,457,1068.573529,16.2,28.2,Calcium,23,1265,Oxytocin,7,9779,0,0,0,4.09
19-Nov-2025,Pediatrics,126,55062,437,724.5,18.2,47.2,Paracetamol Syrup,35,6860,Amoxicillin Syrup,10,11410,0,0,0,4.09
19-Nov-2025,Orthopedics,97,59267,611,1378.302326,13.1,33.1,Paracetamol,18,2340,Vitamin D3,7,10962,0,0,0,4.58
19-Nov-2025,Cardiology,212,234048,1104,2463.663158,13.1,19.1,Amiodarone,42,6972,Atorvastatin,13,17186,0,0,1,4.48
19-Nov-2025,Pulmonology,152,147896,973,1478.96,15.5,31.5,Azithromycin,33,693,Azithromycin,0,0,0,0,1,4.37
20-Nov-2025,General Medicine,104,31096,299,431.8888889,7.4,17.4,Paracetamol,21,2163,Amoxicillin,3,2400,0,0,0,3.94
20-Nov-2025,General Surgery,48,19200,400,872.7272727,7.6,32.6,Ceftriaxone,9,549,Ceftriaxone,3,4161,0,0,0,3.66
20-Nov-2025,Nephrology,111,85803,773,1191.708333,9.5,33.5,Furosemide,22,1628,Furosemide,5,8105,0,0,1,4.31
20-Nov-2025,Neurology,69,40572,588,737.6727273,8.8,31.8,Sodium Valproate,11,1540,Levetiracetam,3,1659,0,0,0,4.73
20-Nov-2025,Gynecology & OBG,103,57062,554,1268.044444,9.3,17.3,Metronidazole,11,2035,Metronidazole,1,1498,0,0,1,3.82
20-Nov-2025,Pediatrics,129,71337,553,951.16,17.3,30.3,ORS,23,2921,Paracetamol Syrup,10,15910,0,0,0,4.3
20-Nov-2025,Orthopedics,70,38920,556,1297.333333,18.4,27.4,Paracetamol,21,2163,Calcium,6,6066,0,0,0,3.87
20-Nov-2025,Cardiology,183,211548,1156,1511.057143,8.6,22.6,Amiodarone,35,4725,Aspirin,12,22824,0,0,1,4.31
20-Nov-2025,Pulmonology,46,29394,639,1399.714286,17.1,29.1,Azithromycin,13,1235,Azithromycin,3,1671,0,0,0,3.4
21-Nov-2025,General Medicine,255,55845,219,517.0833333,7.8,34.8,Amoxicillin,37,7363,Metformin,8,6184,0,0,0,4.83
21-Nov-2025,General Surgery,20,19720,986,1232.5,13,37,Pantoprazole,4,352,Ceftriaxone,0,0,0,0,0,3.87
21-Nov-2025,Nephrology,86,95030,1105,1462,7.6,29.6,Tacrolimus,9,1665,Tacrolimus,3,3711,0,0,0,3.81
21-Nov-2025,Neurology,24,6456,269,358.6666667,12.7,35.7,Aspirin,3,129,Sodium Valproate,1,1201,0,0,0,4.82
21-Nov-2025,Gynecology & OBG,79,21251,269,372.8245614,7.1,22.1,Oxytocin,19,684,Iron-Folic Acid,1,1518,0,0,0,4.11
